worker,t0,t1,bytes
cpu,27623.332059,27623.333016,22020096
cpu,27623.333016,27623.334025,22020096
cpu,27623.334025,27623.335032,22020096
cpu,27623.335032,27623.336035,22020096
cpu,27623.336035,27623.337020,22020096
cpu,27623.337021,27623.338024,22020096
cpu,27623.338024,27623.338980,22020096
cpu,27623.338980,27623.339936,22020096
cpu,27623.339936,27623.340906,22020096
cpu,27623.340907,27623.341864,22020096
cpu,27623.341864,27623.342820,22020096
cpu,27623.342820,27623.343774,22020096
cpu,27623.343774,27623.344745,22020096
cpu,27623.344745,27623.345701,22020096
cpu,27623.345701,27623.346677,22020096
cpu,27623.346677,27623.347634,22020096
cpu,27623.347635,27623.348604,22020096
cpu,27623.348604,27623.349577,22020096
cpu,27623.349577,27623.350602,22020096
cpu,27623.350602,27623.351568,22020096
cpu,27623.351569,27623.352543,22020096
cpu,27623.352544,27623.353512,22020096
cpu,27623.353512,27623.354473,22020096
cpu,27623.354473,27623.355433,22020096
cpu,27623.355433,27623.356417,22020096
cpu,27623.356417,27623.357379,22020096
cpu,27623.357380,27623.358347,22020096
cpu,27623.358347,27623.359299,22020096
cpu,27623.359299,27623.360286,22020096
cpu,27623.360286,27623.361253,22020096
cpu,27623.361253,27623.362212,22020096
cpu,27623.362213,27623.363168,22020096
cpu,27623.363168,27623.364146,22020096
cpu,27623.364146,27623.365107,22020096
cpu,27623.365107,27623.366064,22020096
cpu,27623.366064,27623.367056,22020096
cpu,27623.367056,27623.368041,22020096
cpu,27623.368042,27623.368999,22020096
cpu,27623.368999,27623.369960,22020096
cpu,27623.369960,27623.370933,22020096
cpu,27623.370933,27623.371882,22020096
cpu,27623.371882,27623.372859,22020096
cpu,27623.372859,27623.373812,22020096
cpu,27623.373812,27623.374775,22020096
cpu,27623.374776,27623.375730,22020096
cpu,27623.375730,27623.376709,22020096
cpu,27623.376709,27623.377691,22020096
cpu,27623.377692,27623.378656,22020096
cpu,27623.378656,27623.379615,22020096
cpu,27623.379615,27623.380616,22020096
cpu,27623.380616,27623.381629,22020096
cpu,27623.381630,27623.382603,22020096
cpu,27623.382603,27623.383581,22020096
cpu,27623.383581,27623.384584,22020096
cpu,27623.384584,27623.385539,22020096
cpu,27623.385539,27623.386498,22020096
cpu,27623.386498,27623.387470,22020096
cpu,27623.387470,27623.388444,22020096
cpu,27623.388444,27623.389402,22020096
cpu,27623.389403,27623.390368,22020096
cpu,27623.390368,27623.391325,22020096
cpu,27623.391325,27623.392295,22020096
cpu,27623.392295,27623.393248,22020096
cpu,27623.393249,27623.394201,22020096
cpu,27623.394201,27623.395172,22020096
cpu,27623.395172,27623.396138,22020096
cpu,27623.396139,27623.397124,22020096
cpu,27623.397124,27623.398085,22020096
cpu,27623.398085,27623.399041,22020096
cpu,27623.399041,27623.400024,22020096
cpu,27623.400024,27623.400984,22020096
cpu,27623.400985,27623.401946,22020096
cpu,27623.401946,27623.402898,22020096
cpu,27623.402898,27623.403855,22020096
cpu,27623.403855,27623.404824,22020096
cpu,27623.404824,27623.405775,22020096
cpu,27623.405775,27623.406731,22020096
cpu,27623.406732,27623.407700,22020096
cpu,27623.407700,27623.408673,22020096
cpu,27623.408673,27623.409629,22020096
cpu,27623.409630,27623.410588,22020096
cpu,27623.410588,27623.411542,22020096
cpu,27623.411543,27623.412511,22020096
cpu,27623.412511,27623.413474,22020096
cpu,27623.413474,27623.414429,22020096
cpu,27623.414429,27623.415390,22020096
cpu,27623.415390,27623.416355,22020096
cpu,27623.416356,27623.417316,22020096
cpu,27623.417316,27623.418274,22020096
cpu,27623.418274,27623.419225,22020096
cpu,27623.419225,27623.420205,22020096
cpu,27623.420205,27623.421159,22020096
cpu,27623.421159,27623.422115,22020096
cpu,27623.422115,27623.423072,22020096
cpu,27623.423072,27623.424049,22020096
cpu,27623.424049,27623.425012,22020096
cpu,27623.425012,27623.425969,22020096
cpu,27623.425969,27623.426949,22020096
cpu,27623.426949,27623.427909,22020096
cpu,27623.427909,27623.428921,22020096
cpu,27623.428921,27623.429891,22020096
cpu,27623.429891,27623.430857,22020096
cpu,27623.430857,27623.431813,22020096
cpu,27623.431813,27623.432781,22020096
cpu,27623.432781,27623.433743,22020096
cpu,27623.433743,27623.434697,22020096
cpu,27623.434697,27623.435655,22020096
cpu,27623.435655,27623.436629,22020096
cpu,27623.436629,27623.437612,22020096
cpu,27623.437613,27623.438572,22020096
cpu,27623.438572,27623.439523,22020096
cpu,27623.439523,27623.440501,22020096
cpu,27623.440502,27623.441450,22020096
cpu,27623.441451,27623.442409,22020096
cpu,27623.442409,27623.443363,22020096
cpu,27623.443363,27623.444335,22020096
cpu,27623.444336,27623.445293,22020096
cpu,27623.445293,27623.446248,22020096
cpu,27623.446248,27623.447220,22020096
cpu,27623.447220,27623.448187,22020096
cpu,27623.448187,27623.449147,22020096
cpu,27623.449147,27623.450101,22020096
cpu,27623.450101,27623.451060,22020096
cpu,27623.451061,27623.452029,22020096
cpu,27623.452029,27623.452982,22020096
cpu,27623.452982,27623.453938,22020096
cpu,27623.453938,27623.454892,22020096
cpu,27623.454892,27623.455852,22020096
cpu,27623.455852,27623.456832,22020096
cpu,27623.456832,27623.457796,22020096
cpu,27623.457796,27623.458748,22020096
cpu,27623.458748,27623.459698,22020096
cpu,27623.459699,27623.460678,22020096
cpu,27623.460678,27623.461629,22020096
cpu,27623.461630,27623.462585,22020096
cpu,27623.462585,27623.463538,22020096
cpu,27623.463538,27623.464509,22020096
cpu,27623.464509,27623.465461,22020096
cpu,27623.465469,27623.466428,22020096
cpu,27623.466428,27623.467387,22020096
cpu,27623.467387,27623.468361,22020096
cpu,27623.468361,27623.469321,22020096
cpu,27623.469321,27623.470273,22020096
cpu,27623.470274,27623.471229,22020096
cpu,27623.471229,27623.472196,22020096
cpu,27623.472197,27623.473152,22020096
cpu,27623.473152,27623.474170,22020096
cpu,27623.474170,27623.475143,22020096
cpu,27623.475143,27623.476130,22020096
cpu,27623.476130,27623.477090,22020096
cpu,27623.477091,27623.478062,22020096
cpu,27623.478062,27623.479016,22020096
cpu,27623.479016,27623.479969,22020096
cpu,27623.479969,27623.480941,22020096
cpu,27623.480941,27623.481893,22020096
cpu,27623.481893,27623.482849,22020096
cpu,27623.482849,27623.483806,22020096
cpu,27623.483806,27623.484781,22020096
cpu,27623.484781,27623.485737,22020096
cpu,27623.485737,27623.486689,22020096
cpu,27623.486689,27623.487650,22020096
cpu,27623.487650,27623.488620,22020096
cpu,27623.488621,27623.489576,22020096
cpu,27623.489576,27623.490529,22020096
cpu,27623.490529,27623.491493,22020096
cpu,27623.491493,27623.492486,22020096
cpu,27623.492486,27623.493486,22020096
cpu,27623.493487,27623.494447,22020096
cpu,27623.494448,27623.495402,22020096
cpu,27623.495402,27623.496380,22020096
cpu,27623.496380,27623.497342,22020096
cpu,27623.497342,27623.498293,22020096
cpu,27623.498293,27623.499250,22020096
cpu,27623.499250,27623.500222,22020096
cpu,27623.500223,27623.501180,22020096
cpu,27623.501181,27623.502131,22020096
cpu,27623.502131,27623.503090,22020096
cpu,27623.503090,27623.504058,22020096
cpu,27623.504059,27623.505021,22020096
cpu,27623.505021,27623.505970,22020096
cpu,27623.505970,27623.506931,22020096
cpu,27623.506931,27623.507891,22020096
cpu,27623.507892,27623.508864,22020096
cpu,27623.508865,27623.509822,22020096
cpu,27623.509822,27623.510769,22020096
cpu,27623.510770,27623.511731,22020096
cpu,27623.511731,27623.512704,22020096
cpu,27623.512704,27623.513667,22020096
cpu,27623.513667,27623.514622,22020096
cpu,27623.514623,27623.515573,22020096
cpu,27623.515573,27623.516551,22020096
cpu,27623.516551,27623.517498,22020096
cpu,27623.517498,27623.518460,22020096
cpu,27623.518460,27623.519411,22020096
cpu,27623.519411,27623.520400,22020096
cpu,27623.520400,27623.521402,22020096
cpu,27623.521402,27623.522421,22020096
cpu,27623.522421,27623.523410,22020096
cpu,27623.523410,27623.524425,22020096
cpu,27623.524425,27623.525393,22020096
cpu,27623.525393,27623.526351,22020096
cpu,27623.526352,27623.527309,22020096
cpu,27623.527310,27623.528307,22020096
cpu,27623.528307,27623.529262,22020096
cpu,27623.529262,27623.530220,22020096
cpu,27623.530221,27623.531176,22020096
cpu,27623.531176,27623.532167,22020096
cpu,27623.532167,27623.533122,22020096
cpu,27623.533122,27623.534077,22020096
cpu,27623.534078,27623.535038,22020096
cpu,27623.535038,27623.535991,22020096
cpu,27623.535991,27623.536959,22020096
cpu,27623.536959,27623.537920,22020096
cpu,27623.537920,27623.538871,22020096
cpu,27623.538872,27623.539828,22020096
cpu,27623.539828,27623.540815,22020096
cpu,27623.540815,27623.541778,22020096
cpu,27623.541778,27623.542739,22020096
cpu,27623.542739,27623.543705,22020096
cpu,27623.543705,27623.544672,22020096
cpu,27623.544672,27623.545628,22020096
cpu,27623.545628,27623.546584,22020096
cpu,27623.546584,27623.547539,22020096
cpu,27623.547539,27623.548525,22020096
cpu,27623.548526,27623.549477,22020096
cpu,27623.549478,27623.550436,22020096
cpu,27623.550437,27623.551391,22020096
cpu,27623.551391,27623.552367,22020096
cpu,27623.552367,27623.553321,22020096
cpu,27623.553321,27623.554279,22020096
cpu,27623.554279,27623.555239,22020096
cpu,27623.555239,27623.556208,22020096
cpu,27623.556208,27623.557163,22020096
cpu,27623.557163,27623.558134,22020096
cpu,27623.558135,27623.559091,22020096
cpu,27623.559091,27623.560059,22020096
cpu,27623.560059,27623.561021,22020096
cpu,27623.561021,27623.561978,22020096
cpu,27623.561978,27623.562933,22020096
cpu,27623.562933,27623.563888,22020096
cpu,27623.563888,27623.564858,22020096
cpu,27623.564859,27623.565817,22020096
cpu,27623.565817,27623.566794,22020096
cpu,27623.566794,27623.567826,22020096
cpu,27623.567826,27623.568829,22020096
cpu,27623.568829,27623.569795,22020096
cpu,27623.569795,27623.570776,22020096
cpu,27623.570776,27623.571757,22020096
cpu,27623.571758,27623.572733,22020096
cpu,27623.572733,27623.573696,22020096
cpu,27623.573696,27623.574655,22020096
cpu,27623.574655,27623.575621,22020096
cpu,27623.575621,27623.576586,22020096
cpu,27623.576586,27623.577543,22020096
cpu,27623.577543,27623.578512,22020096
cpu,27623.578512,27623.579460,22020096
cpu,27623.579460,27623.580424,22020096
cpu,27623.580424,27623.581386,22020096
cpu,27623.581386,27623.582346,22020096
cpu,27623.582346,27623.583306,22020096
cpu,27623.583306,27623.584277,22020096
cpu,27623.584277,27623.585229,22020096
cpu,27623.585229,27623.586194,22020096
cpu,27623.586194,27623.587156,22020096
cpu,27623.587157,27623.588132,22020096
cpu,27623.588132,27623.589090,22020096
cpu,27623.589090,27623.590055,22020096
cpu,27623.590055,27623.591011,22020096
cpu,27623.591011,27623.591964,22020096
cpu,27623.591964,27623.592940,22020096
cpu,27623.592940,27623.593898,22020096
cpu,27623.593898,27623.594853,22020096
cpu,27623.594854,27623.595808,22020096
cpu,27623.595809,27623.596779,22020096
cpu,27623.596779,27623.597741,22020096
cpu,27623.597742,27623.598707,22020096
cpu,27623.598707,27623.599664,22020096
cpu,27623.599664,27623.600655,22020096
cpu,27623.600655,27623.601606,22020096
cpu,27623.601606,27623.602563,22020096
cpu,27623.602563,27623.603517,22020096
cpu,27623.603518,27623.604484,22020096
cpu,27623.604484,27623.605443,22020096
cpu,27623.605443,27623.606397,22020096
cpu,27623.606397,27623.607349,22020096
cpu,27623.607349,27623.608321,22020096
cpu,27623.608321,27623.609300,22020096
cpu,27623.609300,27623.610260,22020096
cpu,27623.610260,27623.611219,22020096
cpu,27623.611219,27623.612187,22020096
cpu,27623.612188,27623.613146,22020096
cpu,27623.613146,27623.614127,22020096
cpu,27623.614127,27623.615107,22020096
cpu,27623.615108,27623.616125,22020096
cpu,27623.616125,27623.617097,22020096
cpu,27623.617097,27623.618063,22020096
cpu,27623.618063,27623.619034,22020096
cpu,27623.619035,27623.619989,22020096
cpu,27623.619989,27623.620954,22020096
cpu,27623.620954,27623.621910,22020096
cpu,27623.621910,27623.622863,22020096
cpu,27623.622863,27623.623821,22020096
cpu,27623.623821,27623.624793,22020096
cpu,27623.624793,27623.625750,22020096
cpu,27623.625751,27623.626707,22020096
cpu,27623.626707,27623.627662,22020096
cpu,27623.627663,27623.628651,22020096
cpu,27623.628652,27623.629611,22020096
cpu,27623.629611,27623.630573,22020096
cpu,27623.630581,27623.631536,22020096
cpu,27623.631536,27623.632507,22020096
cpu,27623.632507,27623.633465,22020096
cpu,27623.633465,27623.634417,22020096
cpu,27623.634417,27623.635370,22020096
cpu,27623.635370,27623.636346,22020096
cpu,27623.636346,27623.637293,22020096
cpu,27623.637294,27623.638252,22020096
cpu,27623.638253,27623.639238,22020096
cpu,27623.639238,27623.640215,22020096
cpu,27623.640215,27623.641172,22020096
cpu,27623.641172,27623.642128,22020096
cpu,27623.642128,27623.643083,22020096
cpu,27623.643084,27623.644057,22020096
cpu,27623.644058,27623.645014,22020096
cpu,27623.645014,27623.645973,22020096
cpu,27623.645973,27623.646929,22020096
cpu,27623.646930,27623.647880,22020096
cpu,27623.647880,27623.648865,22020096
cpu,27623.648865,27623.649819,22020096
cpu,27623.649819,27623.650774,22020096
cpu,27623.650774,27623.651726,22020096
cpu,27623.651726,27623.652713,22020096
cpu,27623.652713,27623.653673,22020096
cpu,27623.653673,27623.654626,22020096
cpu,27623.654626,27623.655583,22020096
cpu,27623.655583,27623.656552,22020096
cpu,27623.656552,27623.657511,22020096
cpu,27623.657511,27623.658479,22020096
cpu,27623.658479,27623.659440,22020096
cpu,27623.659440,27623.660424,22020096
cpu,27623.660424,27623.661385,22020096
cpu,27623.661386,27623.662369,22020096
cpu,27623.662369,27623.663340,22020096
cpu,27623.663340,27623.664397,22020096
cpu,27623.664397,27623.665357,22020096
cpu,27623.665357,27623.666313,22020096
cpu,27623.666313,27623.667270,22020096
cpu,27623.667270,27623.668235,22020096
cpu,27623.668236,27623.669206,22020096
cpu,27623.669206,27623.670160,22020096
cpu,27623.670161,27623.671116,22020096
cpu,27623.671116,27623.672085,22020096
cpu,27623.672085,27623.673040,22020096
cpu,27623.673040,27623.673998,22020096
cpu,27623.673998,27623.674968,22020096
cpu,27623.674968,27623.675921,22020096
cpu,27623.675922,27623.676892,22020096
cpu,27623.676892,27623.677854,22020096
cpu,27623.677854,27623.678811,22020096
cpu,27623.678811,27623.679767,22020096
cpu,27623.679768,27623.680746,22020096
cpu,27623.680746,27623.681699,22020096
cpu,27623.681699,27623.682657,22020096
