worker,t0,t1,bytes
cpu,27458.977576,27458.978529,22020096
cpu,27458.978529,27458.979516,22020096
cpu,27458.979516,27458.980517,22020096
cpu,27458.980517,27458.981532,22020096
cpu,27458.981532,27458.982502,22020096
cpu,27458.982502,27458.983492,22020096
cpu,27458.983492,27458.984464,22020096
cpu,27458.984465,27458.985415,22020096
cpu,27458.985415,27458.986383,22020096
cpu,27458.986383,27458.987336,22020096
cpu,27458.987336,27458.988311,22020096
cpu,27458.988311,27458.989262,22020096
cpu,27458.989262,27458.990225,22020096
cpu,27458.990225,27458.991182,22020096
cpu,27458.991183,27458.992146,22020096
cpu,27458.992146,27458.993105,22020096
cpu,27458.993105,27458.994056,22020096
cpu,27458.994056,27458.995019,22020096
cpu,27458.995019,27458.995975,22020096
cpu,27458.995975,27458.996949,22020096
cpu,27458.996949,27458.997913,22020096
cpu,27458.997913,27458.998863,22020096
cpu,27458.998863,27458.999822,22020096
cpu,27458.999822,27459.000802,22020096
cpu,27459.000802,27459.001765,22020096
cpu,27459.001765,27459.002723,22020096
cpu,27459.002723,27459.003682,22020096
cpu,27459.003682,27459.004668,22020096
cpu,27459.004668,27459.005617,22020096
cpu,27459.005617,27459.006583,22020096
cpu,27459.006583,27459.007539,22020096
cpu,27459.007539,27459.008512,22020096
cpu,27459.008512,27459.009468,22020096
cpu,27459.009468,27459.010423,22020096
cpu,27459.010423,27459.011378,22020096
cpu,27459.011385,27459.012361,22020096
cpu,27459.012361,27459.013320,22020096
cpu,27459.013320,27459.014301,22020096
cpu,27459.014301,27459.015259,22020096
cpu,27459.015259,27459.016243,22020096
cpu,27459.016243,27459.017202,22020096
cpu,27459.017202,27459.018157,22020096
cpu,27459.018157,27459.019110,22020096
cpu,27459.019110,27459.020080,22020096
cpu,27459.020080,27459.021045,22020096
cpu,27459.021045,27459.022004,22020096
cpu,27459.022004,27459.022959,22020096
cpu,27459.022959,27459.023928,22020096
cpu,27459.023928,27459.024904,22020096
cpu,27459.024904,27459.025856,22020096
cpu,27459.025856,27459.026859,22020096
cpu,27459.026859,27459.027827,22020096
cpu,27459.027827,27459.028839,22020096
cpu,27459.028839,27459.029819,22020096
cpu,27459.029819,27459.030771,22020096
cpu,27459.030771,27459.031729,22020096
cpu,27459.031729,27459.032695,22020096
cpu,27459.032695,27459.033655,22020096
cpu,27459.033655,27459.034608,22020096
cpu,27459.034608,27459.035566,22020096
cpu,27459.035566,27459.036550,22020096
cpu,27459.036550,27459.037502,22020096
cpu,27459.037502,27459.038461,22020096
cpu,27459.038461,27459.039420,22020096
cpu,27459.039420,27459.040396,22020096
cpu,27459.040396,27459.041351,22020096
cpu,27459.041351,27459.042311,22020096
cpu,27459.042311,27459.043266,22020096
cpu,27459.043266,27459.044249,22020096
cpu,27459.044249,27459.045210,22020096
cpu,27459.045210,27459.046161,22020096
cpu,27459.046161,27459.047114,22020096
cpu,27459.047114,27459.048080,22020096
cpu,27459.048080,27459.049038,22020096
cpu,27459.049038,27459.049996,22020096
cpu,27459.049996,27459.050952,22020096
cpu,27459.050952,27459.051915,22020096
cpu,27459.051915,27459.052890,22020096
cpu,27459.052890,27459.053844,22020096
cpu,27459.053845,27459.054794,22020096
cpu,27459.054794,27459.055751,22020096
cpu,27459.055752,27459.056736,22020096
cpu,27459.056736,27459.057694,22020096
cpu,27459.057695,27459.058651,22020096
cpu,27459.058651,27459.059603,22020096
cpu,27459.059603,27459.060578,22020096
cpu,27459.060578,27459.061546,22020096
cpu,27459.061546,27459.062515,22020096
cpu,27459.062515,27459.063466,22020096
cpu,27459.063467,27459.064442,22020096
cpu,27459.064442,27459.065400,22020096
cpu,27459.065400,27459.066357,22020096
cpu,27459.066357,27459.067307,22020096
cpu,27459.067307,27459.068275,22020096
cpu,27459.068275,27459.069239,22020096
cpu,27459.069239,27459.070195,22020096
cpu,27459.070195,27459.071151,22020096
cpu,27459.071151,27459.072120,22020096
cpu,27459.072120,27459.073098,22020096
cpu,27459.073099,27459.074075,22020096
cpu,27459.074075,27459.075062,22020096
cpu,27459.075062,27459.076056,22020096
cpu,27459.076056,27459.077057,22020096
cpu,27459.077058,27459.078018,22020096
cpu,27459.078018,27459.078980,22020096
cpu,27459.078980,27459.079934,22020096
cpu,27459.079935,27459.080908,22020096
cpu,27459.080908,27459.081859,22020096
cpu,27459.081859,27459.082822,22020096
cpu,27459.082822,27459.083781,22020096
cpu,27459.083781,27459.084762,22020096
cpu,27459.084762,27459.085722,22020096
cpu,27459.085722,27459.086691,22020096
cpu,27459.086691,27459.087644,22020096
cpu,27459.087644,27459.088615,22020096
cpu,27459.088615,27459.089577,22020096
cpu,27459.089577,27459.090535,22020096
cpu,27459.090535,27459.091492,22020096
cpu,27459.091492,27459.092469,22020096
cpu,27459.092469,27459.093428,22020096
cpu,27459.093428,27459.094382,22020096
cpu,27459.094382,27459.095339,22020096
cpu,27459.095339,27459.096313,22020096
cpu,27459.096313,27459.097294,22020096
cpu,27459.097294,27459.098268,22020096
cpu,27459.098269,27459.099229,22020096
cpu,27459.099230,27459.100206,22020096
cpu,27459.100206,27459.101183,22020096
cpu,27459.101183,27459.102142,22020096
cpu,27459.102143,27459.103096,22020096
cpu,27459.103096,27459.104082,22020096
cpu,27459.104082,27459.105045,22020096
cpu,27459.105045,27459.106016,22020096
cpu,27459.106016,27459.106990,22020096
cpu,27459.106990,27459.107947,22020096
cpu,27459.107947,27459.108920,22020096
cpu,27459.108920,27459.109879,22020096
cpu,27459.109879,27459.110844,22020096
cpu,27459.110844,27459.111804,22020096
cpu,27459.111804,27459.112790,22020096
cpu,27459.112790,27459.113752,22020096
cpu,27459.113752,27459.114714,22020096
cpu,27459.114714,27459.115688,22020096
cpu,27459.115688,27459.116677,22020096
cpu,27459.116677,27459.117654,22020096
cpu,27459.117654,27459.118613,22020096
cpu,27459.118613,27459.119598,22020096
cpu,27459.119598,27459.120604,22020096
cpu,27459.120604,27459.121585,22020096
cpu,27459.121585,27459.122557,22020096
cpu,27459.122557,27459.123610,22020096
cpu,27459.123610,27459.124582,22020096
cpu,27459.124582,27459.125546,22020096
cpu,27459.125546,27459.126507,22020096
cpu,27459.126507,27459.127472,22020096
cpu,27459.127472,27459.128446,22020096
cpu,27459.128446,27459.129399,22020096
cpu,27459.129399,27459.130359,22020096
cpu,27459.130359,27459.131311,22020096
cpu,27459.131311,27459.132290,22020096
cpu,27459.132290,27459.133244,22020096
cpu,27459.133244,27459.134194,22020096
cpu,27459.134194,27459.135152,22020096
cpu,27459.135152,27459.136125,22020096
cpu,27459.136125,27459.137097,22020096
cpu,27459.137098,27459.138054,22020096
cpu,27459.138055,27459.139013,22020096
cpu,27459.139013,27459.139970,22020096
cpu,27459.139970,27459.140942,22020096
cpu,27459.140943,27459.141900,22020096
cpu,27459.141900,27459.142849,22020096
cpu,27459.142850,27459.143813,22020096
cpu,27459.143813,27459.144782,22020096
cpu,27459.144782,27459.145739,22020096
cpu,27459.145739,27459.146695,22020096
cpu,27459.146695,27459.147648,22020096
cpu,27459.147648,27459.148626,22020096
cpu,27459.148626,27459.149584,22020096
cpu,27459.149584,27459.150557,22020096
cpu,27459.150557,27459.151512,22020096
cpu,27459.151513,27459.152490,22020096
cpu,27459.152490,27459.153447,22020096
cpu,27459.153447,27459.154398,22020096
cpu,27459.154398,27459.155347,22020096
cpu,27459.155347,27459.156317,22020096
cpu,27459.156317,27459.157285,22020096
cpu,27459.157286,27459.158258,22020096
cpu,27459.158259,27459.159216,22020096
cpu,27459.159216,27459.160186,22020096
cpu,27459.160186,27459.161155,22020096
cpu,27459.161155,27459.162115,22020096
cpu,27459.162115,27459.163075,22020096
cpu,27459.163075,27459.164043,22020096
cpu,27459.164043,27459.165003,22020096
cpu,27459.165003,27459.165962,22020096
cpu,27459.165963,27459.166975,22020096
cpu,27459.166975,27459.167972,22020096
cpu,27459.167972,27459.168985,22020096
cpu,27459.168985,27459.169996,22020096
cpu,27459.169996,27459.170966,22020096
cpu,27459.170966,27459.171926,22020096
cpu,27459.171926,27459.172898,22020096
cpu,27459.172898,27459.173858,22020096
cpu,27459.173859,27459.174810,22020096
cpu,27459.174811,27459.175772,22020096
cpu,27459.175772,27459.176749,22020096
cpu,27459.176757,27459.177733,22020096
cpu,27459.177733,27459.178686,22020096
cpu,27459.178686,27459.179641,22020096
cpu,27459.179642,27459.180626,22020096
cpu,27459.180626,27459.181625,22020096
cpu,27459.181625,27459.182584,22020096
cpu,27459.182585,27459.183539,22020096
cpu,27459.183539,27459.184517,22020096
cpu,27459.184517,27459.185481,22020096
cpu,27459.185481,27459.186438,22020096
cpu,27459.186439,27459.187410,22020096
cpu,27459.187410,27459.188378,22020096
cpu,27459.188378,27459.189348,22020096
cpu,27459.189348,27459.190304,22020096
cpu,27459.190304,27459.191265,22020096
cpu,27459.191265,27459.192251,22020096
cpu,27459.192251,27459.193205,22020096
cpu,27459.193205,27459.194166,22020096
cpu,27459.194166,27459.195117,22020096
cpu,27459.195117,27459.196086,22020096
cpu,27459.196086,27459.197050,22020096
cpu,27459.197051,27459.198012,22020096
cpu,27459.198012,27459.198971,22020096
cpu,27459.198971,27459.199931,22020096
cpu,27459.199932,27459.200910,22020096
cpu,27459.200910,27459.201858,22020096
cpu,27459.201859,27459.202809,22020096
cpu,27459.202809,27459.203763,22020096
cpu,27459.203763,27459.204736,22020096
cpu,27459.204736,27459.205689,22020096
cpu,27459.205689,27459.206671,22020096
cpu,27459.206671,27459.207643,22020096
cpu,27459.207643,27459.208608,22020096
cpu,27459.208608,27459.209560,22020096
cpu,27459.209560,27459.210519,22020096
cpu,27459.210519,27459.211485,22020096
cpu,27459.211485,27459.212469,22020096
cpu,27459.212469,27459.213448,22020096
cpu,27459.213449,27459.214430,22020096
cpu,27459.214430,27459.215401,22020096
cpu,27459.215401,27459.216398,22020096
cpu,27459.216399,27459.217396,22020096
cpu,27459.217397,27459.218358,22020096
cpu,27459.218358,27459.219319,22020096
cpu,27459.219320,27459.220287,22020096
cpu,27459.220288,27459.221242,22020096
cpu,27459.221242,27459.222199,22020096
cpu,27459.222199,27459.223154,22020096
cpu,27459.223155,27459.224121,22020096
cpu,27459.224122,27459.225079,22020096
cpu,27459.225079,27459.226036,22020096
cpu,27459.226037,27459.226991,22020096
cpu,27459.226991,27459.227960,22020096
cpu,27459.227960,27459.228935,22020096
cpu,27459.228936,27459.229889,22020096
cpu,27459.229889,27459.230842,22020096
cpu,27459.230843,27459.231800,22020096
cpu,27459.231800,27459.232776,22020096
cpu,27459.232776,27459.233735,22020096
cpu,27459.233736,27459.234695,22020096
cpu,27459.234696,27459.235647,22020096
cpu,27459.235648,27459.236615,22020096
cpu,27459.236615,27459.237584,22020096
cpu,27459.237585,27459.238543,22020096
cpu,27459.238543,27459.239500,22020096
cpu,27459.239500,27459.240468,22020096
cpu,27459.240468,27459.241424,22020096
cpu,27459.241424,27459.242375,22020096
cpu,27459.242375,27459.243335,22020096
cpu,27459.243335,27459.244307,22020096
cpu,27459.244307,27459.245264,22020096
cpu,27459.245264,27459.246219,22020096
cpu,27459.246219,27459.247180,22020096
cpu,27459.247180,27459.248168,22020096
cpu,27459.248168,27459.249117,22020096
cpu,27459.249117,27459.250073,22020096
cpu,27459.250073,27459.251026,22020096
cpu,27459.251026,27459.251979,22020096
cpu,27459.251979,27459.252951,22020096
cpu,27459.252951,27459.253911,22020096
cpu,27459.253911,27459.254863,22020096
cpu,27459.254864,27459.255816,22020096
cpu,27459.255816,27459.256790,22020096
cpu,27459.256790,27459.257759,22020096
cpu,27459.257760,27459.258709,22020096
cpu,27459.258709,27459.259687,22020096
cpu,27459.259688,27459.260709,22020096
cpu,27459.260709,27459.261687,22020096
cpu,27459.261687,27459.262656,22020096
cpu,27459.262656,27459.263642,22020096
cpu,27459.263642,27459.264618,22020096
cpu,27459.264618,27459.265578,22020096
cpu,27459.265578,27459.266538,22020096
cpu,27459.266539,27459.267499,22020096
cpu,27459.267499,27459.268475,22020096
cpu,27459.268475,27459.269427,22020096
cpu,27459.269427,27459.270380,22020096
cpu,27459.270380,27459.271337,22020096
cpu,27459.271337,27459.272314,22020096
cpu,27459.272314,27459.273275,22020096
cpu,27459.273275,27459.274233,22020096
cpu,27459.274233,27459.275190,22020096
cpu,27459.275190,27459.276161,22020096
cpu,27459.276161,27459.277116,22020096
cpu,27459.277116,27459.278088,22020096
cpu,27459.278088,27459.279049,22020096
cpu,27459.279050,27459.280020,22020096
cpu,27459.280020,27459.281004,22020096
cpu,27459.281005,27459.281971,22020096
cpu,27459.281971,27459.282936,22020096
cpu,27459.282936,27459.283912,22020096
cpu,27459.283912,27459.284905,22020096
cpu,27459.284905,27459.285887,22020096
cpu,27459.285887,27459.286845,22020096
cpu,27459.286845,27459.287828,22020096
cpu,27459.287828,27459.288810,22020096
cpu,27459.288810,27459.289789,22020096
cpu,27459.289789,27459.290753,22020096
cpu,27459.290754,27459.291723,22020096
cpu,27459.291723,27459.292713,22020096
cpu,27459.292713,27459.293676,22020096
cpu,27459.293676,27459.294642,22020096
cpu,27459.294642,27459.295597,22020096
cpu,27459.295597,27459.296576,22020096
cpu,27459.296576,27459.297536,22020096
cpu,27459.297536,27459.298511,22020096
cpu,27459.298511,27459.299469,22020096
cpu,27459.299469,27459.300440,22020096
cpu,27459.300440,27459.301402,22020096
cpu,27459.301402,27459.302357,22020096
cpu,27459.302357,27459.303319,22020096
cpu,27459.303319,27459.304286,22020096
cpu,27459.304286,27459.305251,22020096
cpu,27459.305252,27459.306235,22020096
cpu,27459.306235,27459.307205,22020096
cpu,27459.307205,27459.308232,22020096
cpu,27459.308232,27459.309195,22020096
cpu,27459.309195,27459.310193,22020096
cpu,27459.310193,27459.311148,22020096
cpu,27459.311149,27459.312127,22020096
cpu,27459.312127,27459.313088,22020096
cpu,27459.313088,27459.314062,22020096
cpu,27459.314062,27459.315022,22020096
cpu,27459.315022,27459.315976,22020096
cpu,27459.315976,27459.316948,22020096
cpu,27459.316948,27459.317911,22020096
cpu,27459.317911,27459.318872,22020096
cpu,27459.318873,27459.319829,22020096
cpu,27459.319829,27459.320818,22020096
cpu,27459.320818,27459.321783,22020096
cpu,27459.321784,27459.322733,22020096
cpu,27459.322733,27459.323686,22020096
cpu,27459.323687,27459.324667,22020096
cpu,27459.324667,27459.325625,22020096
cpu,27459.325625,27459.326582,22020096
cpu,27459.326582,27459.327543,22020096
cpu,27459.327543,27459.328539,22020096
cpu,27459.328539,27459.329491,22020096
cpu,27459.329492,27459.330448,22020096
cpu,27459.330449,27459.331403,22020096
cpu,27459.331403,27459.332378,22020096
cpu,27459.332379,27459.333342,22020096
cpu,27459.333342,27459.334302,22020096
cpu,27459.334302,27459.335265,22020096
cpu,27459.335265,27459.336235,22020096
cpu,27459.336236,27459.337196,22020096
cpu,27459.337196,27459.338158,22020096
cpu,27459.338158,27459.339120,22020096
cpu,27459.339120,27459.340091,22020096
cpu,27459.340091,27459.341054,22020096
cpu,27459.341054,27459.342015,22020096
cpu,27459.342023,27459.342977,22020096
cpu,27459.342977,27459.343929,22020096
cpu,27459.343929,27459.344897,22020096
cpu,27459.344897,27459.345861,22020096
cpu,27459.345861,27459.346822,22020096
cpu,27459.346822,27459.347780,22020096
cpu,27459.347780,27459.348772,22020096
cpu,27459.348773,27459.349726,22020096
cpu,27459.349727,27459.350686,22020096
cpu,27459.350686,27459.351640,22020096
cpu,27459.351640,27459.352620,22020096
cpu,27459.352620,27459.353630,22020096
cpu,27459.353630,27459.354609,22020096
cpu,27459.354610,27459.355610,22020096
cpu,27459.355610,27459.356607,22020096
cpu,27459.356607,27459.357620,22020096
cpu,27459.357620,27459.358612,22020096
cpu,27459.358613,27459.359584,22020096
cpu,27459.359584,27459.360558,22020096
cpu,27459.360559,27459.361515,22020096
cpu,27459.361515,27459.362472,22020096
cpu,27459.362472,27459.363427,22020096
cpu,27459.363428,27459.364403,22020096
cpu,27459.364403,27459.365358,22020096
cpu,27459.365358,27459.366321,22020096
cpu,27459.366321,27459.367277,22020096
cpu,27459.367277,27459.368272,22020096
cpu,27459.368272,27459.369233,22020096
cpu,27459.369233,27459.370187,22020096
cpu,27459.370187,27459.371150,22020096
cpu,27459.371150,27459.372121,22020096
cpu,27459.372122,27459.373088,22020096
cpu,27459.373088,27459.374045,22020096
cpu,27459.374045,27459.375004,22020096
cpu,27459.375004,27459.375965,22020096
cpu,27459.375965,27459.376933,22020096
cpu,27459.376933,27459.377888,22020096
cpu,27459.377888,27459.378859,22020096
cpu,27459.378859,27459.379825,22020096
cpu,27459.379825,27459.380798,22020096
cpu,27459.380799,27459.381750,22020096
cpu,27459.381750,27459.382711,22020096
cpu,27459.382711,27459.383664,22020096
cpu,27459.383664,27459.384648,22020096
cpu,27459.384648,27459.385603,22020096
cpu,27459.385604,27459.386566,22020096
cpu,27459.386566,27459.387523,22020096
cpu,27459.387524,27459.388503,22020096
cpu,27459.388503,27459.389460,22020096
cpu,27459.389460,27459.390414,22020096
cpu,27459.390414,27459.391372,22020096
cpu,27459.391372,27459.392343,22020096
cpu,27459.392343,27459.393303,22020096
cpu,27459.393303,27459.394256,22020096
cpu,27459.394256,27459.395220,22020096
cpu,27459.395220,27459.396191,22020096
cpu,27459.396192,27459.397142,22020096
cpu,27459.397142,27459.398101,22020096
cpu,27459.398101,27459.399071,22020096
cpu,27459.399071,27459.400099,22020096
cpu,27459.400099,27459.401070,22020096
cpu,27459.401070,27459.402054,22020096
cpu,27459.402054,27459.403034,22020096
cpu,27459.403034,27459.404063,22020096
cpu,27459.404064,27459.405030,22020096
cpu,27459.405030,27459.405995,22020096
cpu,27459.405995,27459.406956,22020096
cpu,27459.406956,27459.407908,22020096
cpu,27459.407909,27459.408891,22020096
cpu,27459.408891,27459.409862,22020096
cpu,27459.409863,27459.410819,22020096
cpu,27459.410819,27459.411775,22020096
cpu,27459.411776,27459.412740,22020096
cpu,27459.412740,27459.413700,22020096
cpu,27459.413700,27459.414655,22020096
cpu,27459.414656,27459.415617,22020096
cpu,27459.415617,27459.416591,22020096
cpu,27459.416591,27459.417546,22020096
cpu,27459.417546,27459.418513,22020096
cpu,27459.418513,27459.419470,22020096
cpu,27459.419470,27459.420450,22020096
cpu,27459.420451,27459.421403,22020096
cpu,27459.421403,27459.422366,22020096
cpu,27459.422366,27459.423326,22020096
cpu,27459.423326,27459.424294,22020096
cpu,27459.424294,27459.425252,22020096
cpu,27459.425252,27459.426202,22020096
cpu,27459.426202,27459.427155,22020096
cpu,27459.427155,27459.428130,22020096
cpu,27459.428130,27459.429105,22020096
cpu,27459.429105,27459.430063,22020096
cpu,27459.430063,27459.431028,22020096
cpu,27459.431028,27459.431989,22020096
cpu,27459.431990,27459.432955,22020096
cpu,27459.432956,27459.433908,22020096
cpu,27459.433909,27459.434862,22020096
cpu,27459.434862,27459.435820,22020096
cpu,27459.435821,27459.436799,22020096
cpu,27459.436799,27459.437761,22020096
cpu,27459.437761,27459.438725,22020096
cpu,27459.438725,27459.439679,22020096
cpu,27459.439679,27459.440651,22020096
cpu,27459.440651,27459.441607,22020096
cpu,27459.441607,27459.442566,22020096
cpu,27459.442567,27459.443518,22020096
cpu,27459.443519,27459.444494,22020096
cpu,27459.444494,27459.445452,22020096
cpu,27459.445452,27459.446457,22020096
cpu,27459.446457,27459.447503,22020096
cpu,27459.447503,27459.448505,22020096
cpu,27459.448505,27459.449520,22020096
cpu,27459.449520,27459.450500,22020096
cpu,27459.450501,27459.451454,22020096
cpu,27459.451454,27459.452437,22020096
cpu,27459.452438,27459.453398,22020096
cpu,27459.453399,27459.454366,22020096
cpu,27459.454366,27459.455322,22020096
cpu,27459.455322,27459.456292,22020096
cpu,27459.456293,27459.457246,22020096
cpu,27459.457246,27459.458198,22020096
cpu,27459.458198,27459.459170,22020096
cpu,27459.459170,27459.460142,22020096
cpu,27459.460142,27459.461110,22020096
cpu,27459.461110,27459.462068,22020096
cpu,27459.462068,27459.463027,22020096
cpu,27459.463027,27459.463991,22020096
cpu,27459.463991,27459.464954,22020096
cpu,27459.464955,27459.465907,22020096
cpu,27459.465907,27459.466855,22020096
cpu,27459.466855,27459.467814,22020096
cpu,27459.467814,27459.468797,22020096
cpu,27459.468798,27459.469759,22020096
cpu,27459.469759,27459.470716,22020096
cpu,27459.470717,27459.471684,22020096
cpu,27459.471684,27459.472651,22020096
cpu,27459.472651,27459.473603,22020096
cpu,27459.473603,27459.474557,22020096
cpu,27459.474558,27459.475512,22020096
cpu,27459.475512,27459.476484,22020096
cpu,27459.476485,27459.477440,22020096
cpu,27459.477440,27459.478408,22020096
cpu,27459.478408,27459.479379,22020096
cpu,27459.479379,27459.480349,22020096
cpu,27459.480349,27459.481308,22020096
cpu,27459.481308,27459.482264,22020096
cpu,27459.482264,27459.483224,22020096
cpu,27459.483224,27459.484200,22020096
cpu,27459.484201,27459.485154,22020096
cpu,27459.485154,27459.486108,22020096
cpu,27459.486108,27459.487060,22020096
cpu,27459.487060,27459.488035,22020096
cpu,27459.488035,27459.488993,22020096
cpu,27459.488993,27459.489959,22020096
cpu,27459.489959,27459.490916,22020096
cpu,27459.490916,27459.491878,22020096
cpu,27459.491878,27459.492879,22020096
cpu,27459.492879,27459.493846,22020096
cpu,27459.493846,27459.494835,22020096
cpu,27459.494835,27459.495803,22020096
cpu,27459.495804,27459.496805,22020096
cpu,27459.496806,27459.497762,22020096
cpu,27459.497762,27459.498715,22020096
cpu,27459.498715,27459.499689,22020096
cpu,27459.499690,27459.500671,22020096
cpu,27459.500671,27459.501628,22020096
cpu,27459.501628,27459.502582,22020096
cpu,27459.502582,27459.503545,22020096
cpu,27459.503545,27459.504521,22020096
cpu,27459.504521,27459.505475,22020096
cpu,27459.505476,27459.506435,22020096
cpu,27459.506443,27459.507396,22020096
cpu,27459.507396,27459.508377,22020096
cpu,27459.508378,27459.509342,22020096
cpu,27459.509342,27459.510296,22020096
cpu,27459.510296,27459.511251,22020096
cpu,27459.511251,27459.512220,22020096
cpu,27459.512220,27459.513180,22020096
cpu,27459.513180,27459.514133,22020096
cpu,27459.514133,27459.515083,22020096
cpu,27459.515084,27459.516059,22020096
cpu,27459.516060,27459.517025,22020096
cpu,27459.517025,27459.517986,22020096
cpu,27459.517986,27459.518939,22020096
cpu,27459.518939,27459.519918,22020096
cpu,27459.519919,27459.520898,22020096
cpu,27459.520898,27459.521856,22020096
cpu,27459.521856,27459.522815,22020096
cpu,27459.522815,27459.523776,22020096
cpu,27459.523776,27459.524752,22020096
cpu,27459.524752,27459.525705,22020096
cpu,27459.525705,27459.526661,22020096
cpu,27459.526661,27459.527619,22020096
cpu,27459.527619,27459.528588,22020096
cpu,27459.528588,27459.529553,22020096
cpu,27459.529553,27459.530510,22020096
cpu,27459.530510,27459.531471,22020096
cpu,27459.531471,27459.532441,22020096
cpu,27459.532441,27459.533397,22020096
cpu,27459.533397,27459.534356,22020096
cpu,27459.534356,27459.535311,22020096
cpu,27459.535312,27459.536281,22020096
cpu,27459.536281,27459.537238,22020096
cpu,27459.537238,27459.538193,22020096
cpu,27459.538193,27459.539144,22020096
cpu,27459.539144,27459.540152,22020096
cpu,27459.540152,27459.541123,22020096
cpu,27459.541124,27459.542110,22020096
cpu,27459.542110,27459.543092,22020096
cpu,27459.543092,27459.544067,22020096
cpu,27459.544067,27459.545023,22020096
cpu,27459.545024,27459.545980,22020096
cpu,27459.545980,27459.546935,22020096
cpu,27459.546935,27459.547887,22020096
cpu,27459.547887,27459.548872,22020096
cpu,27459.548872,27459.549844,22020096
cpu,27459.549844,27459.550801,22020096
cpu,27459.550801,27459.551755,22020096
cpu,27459.551755,27459.552720,22020096
cpu,27459.552720,27459.553675,22020096
cpu,27459.553676,27459.554630,22020096
cpu,27459.554630,27459.555589,22020096
cpu,27459.555589,27459.556561,22020096
cpu,27459.556561,27459.557522,22020096
